Trial,Instance_ID,Configuration,Status,Solution_Length,Generated_Nodes,Expanded_Nodes,Time_ms,EBF
3,76,IDA*_PDB_Bitboard,Solved,55,4858462,4858471,152,1.287
3,77,IDA*_Manhattan,Solved,46,2128953,2128961,228,1.332
3,77,IDA*_LinearConflict,Solved,46,145542,145549,86,1.250
3,77,IDA*_PDB_OOP,Solved,46,92124,92129,18,1.237
3,77,IDA*_PDB_Bitboard,Solved,46,92124,92129,2,1.237
3,78,IDA*_Manhattan,Solved,44,18942302,18942313,2089,1.424
3,78,IDA*_LinearConflict,Solved,44,1599190,1599200,859,1.341
3,78,IDA*_PDB_OOP,Solved,44,357324,357333,69,1.293
3,78,IDA*_PDB_Bitboard,Solved,44,357324,357333,11,1.293
3,79,IDA*_Manhattan,Solved,47,13512022,13512032,1518,1.380
3,79,IDA*_LinearConflict,Solved,47,603516,603524,305,1.286
3,79,IDA*_PDB_OOP,Solved,47,78036,78043,15,1.226
3,79,IDA*_PDB_Bitboard,Solved,47,78036,78043,3,1.226
3,80,IDA*_Manhattan,Solved,51,6010273,6010282,667,1.321
3,80,IDA*_LinearConflict,Solved,51,514450,514456,257,1.254
3,80,IDA*_PDB_OOP,Solved,51,564871,564878,110,1.257
3,80,IDA*_PDB_Bitboard,Solved,51,564871,564878,18,1.257
3,81,IDA*_Manhattan,Solved,47,4230239,4230249,461,1.344
3,81,IDA*_LinearConflict,Solved,47,668829,668836,372,1.289
3,81,IDA*_PDB_OOP,Solved,47,154423,154430,30,1.246
3,81,IDA*_PDB_Bitboard,Solved,47,154423,154430,7,1.246
3,82,IDA*_Manhattan,Solved,54,62025105,62025115,6832,1.360
3,82,IDA*_LinearConflict,Solved,54,4872207,4872216,2512,1.294
3,82,IDA*_PDB_OOP,Solved,54,831884,831891,176,1.249
3,82,IDA*_PDB_Bitboard,Solved,54,831884,831891,29,1.249
3,83,IDA*_Manhattan,Solved,56,115496231,115496240,12813,1.360
3,83,IDA*_LinearConflict,Solved,56,10830402,10830409,5559,1.301
3,83,IDA*_PDB_OOP,Solved,56,3888116,3888124,815,1.276
3,83,IDA*_PDB_Bitboard,Solved,56,3888116,3888124,127,1.276
3,84,IDA*_Manhattan,Solved,48,24373333,24373345,2771,1.388
3,84,IDA*_LinearConflict,Solved,48,1045341,1045350,537,1.294
3,84,IDA*_PDB_OOP,Solved,48,312721,312728,63,1.259
3,84,IDA*_PDB_Bitboard,Solved,48,312721,312728,12,1.259
3,85,IDA*_Manhattan,Solved,51,61027424,61027434,6895,1.386
3,85,IDA*_LinearConflict,Solved,51,7260015,7260024,3897,1.326
3,85,IDA*_PDB_OOP,Solved,51,2224137,2224146,478,1.294
3,85,IDA*_PDB_Bitboard,Solved,51,2224137,2224146,69,1.294
3,86,IDA*_Manhattan,Solved,43,589771,589779,64,1.318
3,86,IDA*_LinearConflict,Solved,43,146727,146734,77,1.272
3,86,IDA*_PDB_OOP,Solved,43,61822,61827,13,1.244
3,86,IDA*_PDB_Bitboard,Solved,43,61822,61827,1,1.244
3,87,IDA*_Manhattan,Solved,46,2584756,2584765,276,1.338
3,87,IDA*_LinearConflict,Solved,46,740798,740806,395,1.299
3,87,IDA*_PDB_OOP,Solved,46,127854,127862,33,1.247
3,87,IDA*_PDB_Bitboard,Solved,46,127854,127862,8,1.247
3,88,IDA*_Manhattan,Solved,39,55170,55176,11,1.272
3,88,IDA*_LinearConflict,Solved,39,5487,5493,3,1.190
3,88,IDA*_PDB_OOP,Solved,39,5699,5704,2,1.191
3,88,IDA*_PDB_Bitboard,Solved,39,5699,5704,1,1.191
3,89,IDA*_Manhattan,Solved,48,1862585,1862592,201,1.311
3,89,IDA*_LinearConflict,Solved,48,56920,56926,28,1.211
3,89,IDA*_PDB_OOP,Solved,48,13965,13969,3,1.172
3,89,IDA*_PDB_Bitboard,Solved,48,13965,13969,0,1.172
3,90,IDA*_Manhattan,Solved,38,653179,653186,71,1.375
3,90,IDA*_LinearConflict,Solved,38,86359,86365,46,1.297
3,90,IDA*_PDB_OOP,Solved,38,3340,3344,1,1.178
3,90,IDA*_PDB_Bitboard,Solved,38,3340,3344,0,1.178
3,91,IDA*_Manhattan,Solved,54,87221460,87221471,9481,1.369
3,91,IDA*_LinearConflict,Solved,54,15026874,15026884,7825,1.323
3,91,IDA*_PDB_OOP,Solved,54,6699191,6699200,1364,1.302
3,91,IDA*_PDB_Bitboard,Solved,54,6699191,6699200,212,1.302
3,92,IDA*_Manhattan,Solved,48,22253305,22253315,2466,1.385
3,92,IDA*_LinearConflict,Solved,48,3081690,3081698,1626,1.326
3,92,IDA*_PDB_OOP,Solved,48,803428,803435,167,1.287
3,92,IDA*_PDB_Bitboard,Solved,48,803428,803435,28,1.287
3,93,IDA*_Manhattan,Solved,37,185784,185791,22,1.337
3,93,IDA*_LinearConflict,Solved,37,74734,74741,41,1.302
3,93,IDA*_PDB_OOP,Solved,37,2806,2810,1,1.178
3,93,IDA*_PDB_Bitboard,Solved,37,2806,2810,0,1.178
3,94,IDA*_Manhattan,Solved,48,5252251,5252259,573,1.342
3,94,IDA*_LinearConflict,Solved,48,1473627,1473635,755,1.304
3,94,IDA*_PDB_OOP,Solved,48,171463,171470,37,1.242
3,94,IDA*_PDB_Bitboard,Solved,48,171463,171470,6,1.242
3,95,IDA*_Manhattan,Solved,47,94269477,94269489,10760,1.441
3,95,IDA*_LinearConflict,Solved,47,4269051,4269061,2319,1.344
3,95,IDA*_PDB_OOP,Solved,47,4788416,4788425,987,1.348
3,95,IDA*_PDB_Bitboard,Solved,47,4788416,4788425,157,1.348
3,96,IDA*_Manhattan,Solved,38,124625,124633,15,1.311
3,96,IDA*_LinearConflict,Solved,38,12849,12855,7,1.227
3,96,IDA*_PDB_OOP,Solved,38,3710,3714,1,1.182
3,96,IDA*_PDB_Bitboard,Solved,38,3710,3714,0,1.182
3,97,IDA*_Manhattan,Solved,53,25328199,25328206,2783,1.344
3,97,IDA*_LinearConflict,Solved,53,6421235,6421242,3320,1.308
3,97,IDA*_PDB_OOP,Solved,53,1598508,1598515,335,1.272
3,97,IDA*_PDB_Bitboard,Solved,53,1598508,1598515,58,1.272
3,98,IDA*_Manhattan,Solved,41,1514202,1514212,167,1.371
3,98,IDA*_LinearConflict,Solved,41,258365,258373,143,1.308
3,98,IDA*_PDB_OOP,Solved,41,40594,40600,7,1.245
3,98,IDA*_PDB_Bitboard,Solved,41,40594,40600,2,1.245
3,99,IDA*_Manhattan,Solved,46,2724104,2724112,350,1.339
3,99,IDA*_LinearConflict,Solved,46,803199,803206,402,1.302
3,99,IDA*_PDB_OOP,Solved,46,156485,156492,31,1.253
3,99,IDA*_PDB_Bitboard,Solved,46,156485,156492,5,1.253
3,100,IDA*_Manhattan,Solved,43,78753,78757,9,1.252
3,100,IDA*_LinearConflict,Solved,43,14020,14024,6,1.197
3,100,IDA*_PDB_OOP,Solved,43,13377,13381,3,1.196
3,100,IDA*_PDB_Bitboard,Solved,43,13377,13381,2,1.196
